Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
NQH24,"01/26/2024 10:30",18353,18367,18320.25,18352.5,-0.5,0.00%,31591,N/A
NQH24,"01/26/2024 10:00",18369.5,18372.75,18337.5,18353,-16.75,-0.09%,33325,N/A
NQH24,"01/26/2024 09:30",18324,18370,18321.5,18369.75,45.75,+0.25%,44646,N/A
NQH24,"01/26/2024 09:00",18291.75,18325.25,18247.25,18324,32,+0.17%,53581,N/A
NQH24,"01/26/2024 08:30",18301,18314.25,18260.5,18292,-9.25,-0.05%,64185,N/A
NQH24,"01/26/2024 08:00",18341.5,18341.75,18276.25,18301.25,-39.75,-0.22%,16959,N/A
NQH24,"01/26/2024 07:30",18310.75,18354.75,18281.75,18341,28.75,+0.16%,24965,N/A
NQH24,"01/26/2024 07:00",18309.25,18330.25,18303.75,18312.25,3.75,+0.02%,6981,N/A
NQH24,"01/26/2024 06:30",18320.75,18333.5,18306.25,18308.5,-12.25,-0.07%,5168,N/A
NQH24,"01/26/2024 06:00",18295.75,18325.5,18291,18320.75,25,+0.14%,5951,N/A
NQH24,"01/26/2024 05:30",18284.75,18298.25,18277.25,18295.75,11,+0.06%,4161,N/A
NQH24,"01/26/2024 05:00",18277.25,18285,18262.5,18284.75,7,+0.04%,3680,N/A
NQH24,"01/26/2024 04:30",18287.5,18289.5,18268.5,18277.75,-8.75,-0.05%,3994,N/A
NQH24,"01/26/2024 04:00",18275.25,18290,18260.25,18286.5,11.25,+0.06%,6109,N/A
NQH24,"01/26/2024 03:30",18249.25,18276.25,18240,18275.25,26.5,+0.15%,4786,N/A
NQH24,"01/26/2024 03:00",18226.75,18250,18211.5,18248.75,22.5,+0.12%,5121,N/A
NQH24,"01/26/2024 02:30",18226.5,18240,18224,18226.25,0.75,0.00%,3929,N/A
NQH24,"01/26/2024 02:00",18213.75,18235,18209.25,18225.5,10.75,+0.06%,5369,N/A
NQH24,"01/26/2024 01:30",18239.25,18244.25,18210.75,18214.75,-24.75,-0.14%,4420,N/A
NQH24,"01/26/2024 01:00",18242.75,18254.5,18228.25,18239.5,-2.75,-0.02%,3614,N/A
NQH24,"01/26/2024 00:30",18232.25,18248.75,18223.75,18242.25,10.25,+0.06%,3495,N/A
NQH24,"01/26/2024 00:00",18249.25,18251.5,18222.75,18232,-17.,-0.09%,3894,N/A
NQH24,"01/25/2024 23:30",18255,18266,18248.5,18249,-6.,-0.03%,2618,N/A
NQH24,"01/25/2024 23:00",18234.25,18257.75,18232.75,18255,20.5,+0.11%,2217,N/A
NQH24,"01/25/2024 22:30",18243.5,18250,18226.75,18234.5,-9.,-0.05%,3191,N/A
NQH24,"01/25/2024 22:00",18261,18263,18238.75,18243.5,-17.5,-0.10%,2820,N/A
NQH24,"01/25/2024 21:30",18263.75,18270,18256.5,18261,-3.,-0.02%,1391,N/A
NQH24,"01/25/2024 21:00",18262,18270.25,18261.25,18264,2,+0.01%,1733,N/A
NQH24,"01/25/2024 20:30",18277.25,18284,18260,18262,-14.75,-0.08%,2179,N/A
NQH24,"01/25/2024 20:00",18262.5,18279,18262.25,18276.75,13.75,+0.08%,2190,N/A
NQH24,"01/25/2024 19:30",18264.5,18264.5,18252,18263,-1.25,-0.01%,2338,N/A
NQH24,"01/25/2024 19:00",18274,18274,18252.75,18264.25,-9.5,-0.05%,4500,N/A
NQH24,"01/25/2024 18:30",18280,18288.75,18273.5,18273.75,-6.,-0.03%,2232,N/A
NQH24,"01/25/2024 18:00",18286,18293,18271.75,18279.75,-6.,-0.03%,3130,N/A
NQH24,"01/25/2024 17:30",18275.75,18293.5,18274.75,18285.75,9.5,+0.05%,2498,N/A
NQH24,"01/25/2024 17:00",18314.5,18314.75,18273.75,18276.25,-46.5,-0.25%,5334,N/A
NQH24,"01/25/2024 15:30",18346.25,18354.5,18322.5,18322.75,-24.,-0.13%,4947,N/A
NQH24,"01/25/2024 15:00",18381,18394,18330.75,18346.75,-34.5,-0.19%,17442,N/A
NQH24,"01/25/2024 14:30",18341,18382.75,18335.5,18381.25,40.5,+0.22%,41628,N/A
NQH24,"01/25/2024 14:00",18352.25,18362.25,18333.5,18340.75,-11.75,-0.06%,24164,N/A
NQH24,"01/25/2024 13:30",18318.25,18353,18300.75,18352.5,34.5,+0.19%,27500,N/A
NQH24,"01/25/2024 13:00",18320,18323,18285.25,18318,-2.,-0.01%,37241,N/A
NQH24,"01/25/2024 12:30",18371.75,18388.5,18313.5,18320,-51.25,-0.28%,37515,N/A
NQH24,"01/25/2024 12:00",18395,18425.25,18354.5,18371.25,-23.,-0.13%,43528,N/A
NQH24,"01/25/2024 11:30",18423,18429.5,18376.25,18394.25,-27.75,-0.15%,33693,N/A
NQH24,"01/25/2024 11:00",18467,18475.25,18411.25,18422,-45.25,-0.25%,40003,N/A
NQH24,"01/25/2024 10:30",18467.5,18495.25,18446,18467.25,0,0.00%,39340,N/A
NQH24,"01/25/2024 10:00",18450.75,18471,18427.25,18467.25,16.5,+0.09%,35660,N/A
NQH24,"01/25/2024 09:30",18473.5,18481.25,18419.75,18450.75,-22.5,-0.12%,52176,N/A
NQH24,"01/25/2024 09:00",18412.25,18478,18392.5,18473.25,61.5,+0.33%,58221,N/A
NQH24,"01/25/2024 08:30",18465.25,18470,18403.75,18411.75,-53.25,-0.29%,72555,N/A
NQH24,"01/25/2024 08:00",18449.75,18470.5,18441,18465,15.25,+0.08%,16546,N/A
NQH24,"01/25/2024 07:30",18392.75,18458.75,18357,18449.75,55.5,+0.30%,29092,N/A
NQH24,"01/25/2024 07:00",18381.25,18402.25,18379.75,18394.25,13,+0.07%,6348,N/A
NQH24,"01/25/2024 06:30",18391.25,18407.25,18378,18381.25,-10.75,-0.06%,4772,N/A
NQH24,"01/25/2024 06:00",18390,18406.75,18378.5,18392,2,+0.01%,7893,N/A
NQH24,"01/25/2024 05:30",18362.5,18392,18357.75,18390,28,+0.15%,6739,N/A
NQH24,"01/25/2024 05:00",18361,18366,18353.5,18362,1,+0.01%,2412,N/A
NQH24,"01/25/2024 04:30",18362,18365.75,18353.75,18361,-2.,-0.01%,2290,N/A
NQH24,"01/25/2024 04:00",18371,18372,18356.75,18363,-8.25,-0.04%,3093,N/A
NQH24,"01/25/2024 03:30",18367,18384.25,18366.25,18371.25,4.25,+0.02%,3484,N/A
NQH24,"01/25/2024 03:00",18379.5,18384,18359.25,18367,-12.,-0.07%,4368,N/A
NQH24,"01/25/2024 02:30",18366.75,18398.5,18363,18379,13,+0.07%,5573,N/A
NQH24,"01/25/2024 02:00",18370.75,18375.75,18346.25,18366,-4.75,-0.03%,6437,N/A
NQH24,"01/25/2024 01:30",18376,18381.25,18370.5,18370.75,-5.,-0.03%,1621,N/A
NQH24,"01/25/2024 01:00",18367,18390.75,18364.25,18375.75,9,+0.05%,3291,N/A
NQH24,"01/25/2024 00:30",18365,18373.75,18358.25,18366.75,2,+0.01%,1690,N/A
NQH24,"01/25/2024 00:00",18369,18369.5,18357,18364.75,-4.5,-0.02%,1555,N/A
NQH24,"01/24/2024 23:30",18357.25,18370.5,18355.5,18369.25,11.25,+0.06%,1340,N/A
NQH24,"01/24/2024 23:00",18352.75,18360.5,18347.5,18358,5,+0.03%,1420,N/A
NQH24,"01/24/2024 22:30",18358.75,18360.75,18352.75,18353,-6.25,-0.03%,1026,N/A
NQH24,"01/24/2024 22:00",18349,18360.25,18346.5,18359.25,10.5,+0.06%,1133,N/A
NQH24,"01/24/2024 21:30",18344,18352.25,18343.5,18348.75,5,+0.03%,976,N/A
NQH24,"01/24/2024 21:00",18344.75,18350.25,18337,18343.75,-1.,-0.01%,1966,N/A
NQH24,"01/24/2024 20:30",18355.25,18355.75,18332.5,18344.75,-10.5,-0.06%,2261,N/A
NQH24,"01/24/2024 20:00",18351.5,18361.25,18344.25,18355.25,3.75,+0.02%,2870,N/A
NQH24,"01/24/2024 19:30",18350,18356.25,18333.75,18351.5,1.25,+0.01%,3441,N/A
NQH24,"01/24/2024 19:00",18366.25,18379,18346.5,18350.25,-15.5,-0.08%,3012,N/A
NQH24,"01/24/2024 18:30",18353.25,18365.75,18351,18365.75,12.75,+0.07%,1775,N/A
NQH24,"01/24/2024 18:00",18348.5,18355.75,18343.25,18353,-10.,-0.05%,1880,N/A
NQH24,"01/24/2024 17:30",18353.5,18363.75,18349.25,18363,9.75,+0.05%,2330,N/A
NQH24,"01/24/2024 17:00",18358,18370.75,18353.25,18353.25,-20.25,-0.11%,3159,N/A
NQH24,"01/24/2024 15:30",18338.75,18379,18338,18373.5,34.25,+0.19%,4127,N/A
NQH24,"01/24/2024 15:00",18368.25,18377.25,18313,18339.25,-28.75,-0.16%,18969,N/A
NQH24,"01/24/2024 14:30",18360,18408.75,18347.25,18368,7.75,+0.04%,51335,N/A
NQH24,"01/24/2024 14:00",18407.75,18426.5,18357.5,18360.25,-47.25,-0.26%,37722,N/A
NQH24,"01/24/2024 13:30",18390.75,18434.25,18381.25,18407.5,17.25,+0.09%,33547,N/A
NQH24,"01/24/2024 13:00",18458,18462.25,18375.25,18390.25,-67.75,-0.37%,40028,N/A
NQH24,"01/24/2024 12:30",18501.75,18503.75,18439.75,18458,-44.,-0.24%,35001,N/A
NQH24,"01/24/2024 12:00",18528,18528.75,18461.25,18502,-25.75,-0.14%,43171,N/A
NQH24,"01/24/2024 11:30",18506.25,18536.75,18506.25,18527.75,22.25,+0.12%,28307,N/A
NQH24,"01/24/2024 11:00",18493,18517.25,18478.25,18505.5,12.75,+0.07%,34066,N/A
NQH24,"01/24/2024 10:30",18452,18497.5,18444.75,18492.75,41,+0.22%,34126,N/A
NQH24,"01/24/2024 10:00",18479.25,18487,18431.5,18451.75,-27.25,-0.15%,43562,N/A
NQH24,"01/24/2024 09:30",18459,18508.25,18451.75,18479,20.75,+0.11%,54060,N/A
NQH24,"01/24/2024 09:00",18412.75,18462.25,18381.25,18458.25,45.25,+0.25%,58849,N/A
NQH24,"01/24/2024 08:30",18435.75,18438.75,18380.75,18413,-23.,-0.12%,75298,N/A
NQH24,"01/24/2024 08:00",18407.5,18437.75,18404,18436,28.5,+0.15%,11376,N/A
NQH24,"01/24/2024 07:30",18431.5,18435.5,18398.75,18407.5,-24.,-0.13%,10194,N/A
NQH24,"01/24/2024 07:00",18406.25,18433.75,18405.25,18431.5,25.25,+0.14%,10755,N/A
NQH24,"01/24/2024 06:30",18394.75,18414.5,18394.75,18406.25,11.25,+0.06%,5430,N/A
NQH24,"01/24/2024 06:00",18388.5,18399.25,18384.5,18395,6,+0.03%,3824,N/A
NQH24,"01/24/2024 05:30",18391.5,18396.75,18387,18389,-2.25,-0.01%,2503,N/A
NQH24,"01/24/2024 05:00",18394.25,18405.5,18386,18391.25,-3.,-0.02%,4561,N/A
NQH24,"01/24/2024 04:30",18392.75,18398.25,18385.5,18394.25,1.25,+0.01%,3257,N/A
NQH24,"01/24/2024 04:00",18404.5,18408.25,18390,18393,-11.25,-0.06%,3269,N/A
NQH24,"01/24/2024 03:30",18399.75,18409.5,18397.5,18404.25,4.5,+0.02%,3408,N/A
NQH24,"01/24/2024 03:00",18392.25,18408.5,18386.25,18399.75,7.5,+0.04%,5493,N/A
NQH24,"01/24/2024 02:30",18375.75,18396.5,18375.25,18392.25,16.75,+0.09%,5540,N/A
NQH24,"01/24/2024 02:00",18376.25,18384.25,18371.25,18375.5,-0.75,0.00%,5434,N/A
NQH24,"01/24/2024 01:30",18364.5,18384.75,18363.75,18376.25,12,+0.07%,6111,N/A
NQH24,"01/24/2024 01:00",18363.5,18371.5,18360.25,18364.25,0.75,0.00%,4556,N/A
NQH24,"01/24/2024 00:30",18359.75,18374.75,18355.25,18363.5,4.5,+0.02%,3299,N/A
NQH24,"01/24/2024 00:00",18346.5,18365,18344,18359,12.5,+0.07%,3871,N/A
NQH24,"01/23/2024 23:30",18345.5,18352.75,18342.75,18346.5,1.25,+0.01%,1810,N/A
NQH24,"01/23/2024 23:00",18338,18345.75,18333.75,18345.25,7.5,+0.04%,1618,N/A
NQH24,"01/23/2024 22:30",18336.75,18339.75,18334.5,18337.75,1.25,+0.01%,825,N/A
NQH24,"01/23/2024 22:00",18337,18337.75,18331.5,18336.5,-0.25,0.00%,945,N/A
NQH24,"01/23/2024 21:30",18336.25,18338.75,18331.25,18336.75,1.25,+0.01%,1768,N/A
NQH24,"01/23/2024 21:00",18329.25,18340.5,18327.75,18335.5,6,+0.03%,2403,N/A
NQH24,"01/23/2024 20:30",18324.5,18329.5,18321,18329.5,5.5,+0.03%,1120,N/A
NQH24,"01/23/2024 20:00",18325.5,18330.5,18318.5,18324,-1.75,-0.01%,1902,N/A
NQH24,"01/23/2024 19:30",18317.5,18327.25,18317,18325.75,8.75,+0.05%,2179,N/A
NQH24,"01/23/2024 19:00",18328,18328.25,18312,18317,-11.5,-0.06%,2679,N/A
NQH24,"01/23/2024 18:30",18315.75,18331.75,18313.75,18328.5,12.5,+0.07%,2301,N/A
NQH24,"01/23/2024 18:00",18319,18321.75,18313.75,18316,-3.5,-0.02%,1728,N/A
NQH24,"01/23/2024 17:30",18316,18321,18314.5,18319.5,3.25,+0.02%,1475,N/A
NQH24,"01/23/2024 17:00",18297.25,18320,18295.5,18316.25,20.5,+0.11%,3649,N/A
NQH24,"01/23/2024 15:30",18285.25,18301.5,18283.25,18295.75,11,+0.06%,4093,N/A
NQH24,"01/23/2024 15:00",18272.75,18298.25,18253.5,18284.75,12,+0.07%,20765,N/A
NQH24,"01/23/2024 14:30",18253,18282.25,18240.25,18272.75,20,+0.11%,40490,N/A
NQH24,"01/23/2024 14:00",18237.75,18266,18233,18252.75,15,+0.08%,22855,N/A
NQH24,"01/23/2024 13:30",18215.75,18244,18207.75,18237.75,21.25,+0.12%,18643,N/A
NQH24,"01/23/2024 13:00",18225,18230.5,18209.25,18216.5,-8.5,-0.05%,14632,N/A
NQH24,"01/23/2024 12:30",18220.25,18231,18203.25,18225,5.25,+0.03%,18642,N/A
NQH24,"01/23/2024 12:00",18233,18236.25,18217.5,18219.75,-13.,-0.07%,16611,N/A
NQH24,"01/23/2024 11:30",18194,18237.25,18187,18232.75,38.25,+0.21%,17184,N/A
NQH24,"01/23/2024 11:00",18210,18212.5,18185,18194.5,-15.75,-0.09%,15203,N/A
NQH24,"01/23/2024 10:30",18185,18212,18170.75,18210.25,25.25,+0.14%,25365,N/A
NQH24,"01/23/2024 10:00",18196,18222.25,18178.25,18185,-10.75,-0.06%,30812,N/A
NQH24,"01/23/2024 09:30",18208.5,18219.75,18185.75,18195.75,-12.75,-0.07%,35182,N/A
NQH24,"01/23/2024 09:00",18217,18227.75,18173.5,18208.5,-8.5,-0.05%,38078,N/A
NQH24,"01/23/2024 08:30",18230.75,18231.25,18152.75,18217,-14.5,-0.08%,72231,N/A
NQH24,"01/23/2024 08:00",18242.75,18244.25,18218.25,18231.5,-11.75,-0.06%,10957,N/A
NQH24,"01/23/2024 07:30",18250.75,18268.75,18238.25,18243.25,-7.5,-0.04%,11542,N/A
NQH24,"01/23/2024 07:00",18225,18251.5,18224,18250.75,26,+0.14%,7075,N/A
NQH24,"01/23/2024 06:30",18213.5,18231,18209.5,18224.75,10.5,+0.06%,5043,N/A
NQH24,"01/23/2024 06:00",18217.25,18223.75,18211,18214.25,-3.25,-0.02%,2983,N/A
NQH24,"01/23/2024 05:30",18194.25,18221.25,18193.75,18217.5,22.5,+0.12%,4571,N/A
NQH24,"01/23/2024 05:00",18191.75,18204.25,18191.75,18195,3.25,+0.02%,3256,N/A
NQH24,"01/23/2024 04:30",18196.75,18198.75,18183.5,18191.75,-5.25,-0.03%,2763,N/A
NQH24,"01/23/2024 04:00",18206.25,18206.75,18179.5,18197,-9.5,-0.05%,3813,N/A
NQH24,"01/23/2024 03:30",18199,18210,18195,18206.5,7.25,+0.04%,2978,N/A
NQH24,"01/23/2024 03:00",18180.25,18208.75,18176.75,18199.25,18.5,+0.10%,4606,N/A
NQH24,"01/23/2024 02:30",18184,18191.25,18163.75,18180.75,-3.25,-0.02%,4953,N/A
NQH24,"01/23/2024 02:00",18223.5,18225.75,18179.5,18184,-39.,-0.21%,5874,N/A
NQH24,"01/23/2024 01:30",18227,18227,18215.75,18223,-4.,-0.02%,2086,N/A
NQH24,"01/23/2024 01:00",18220.25,18230.5,18219,18227,7,+0.04%,1840,N/A
NQH24,"01/23/2024 00:30",18219,18224,18214.25,18220,1,+0.01%,1106,N/A
NQH24,"01/23/2024 00:00",18213.5,18221.25,18212,18219,4.5,+0.02%,720,N/A
NQH24,"01/22/2024 23:30",18220.5,18221.75,18210.75,18214.5,-6.,-0.03%,1074,N/A
NQH24,"01/22/2024 23:00",18217.75,18223.25,18216.5,18220.5,3.25,+0.02%,858,N/A
NQH24,"01/22/2024 22:30",18221.5,18222.5,18216.25,18217.25,-4.25,-0.02%,799,N/A
NQH24,"01/22/2024 22:00",18209.25,18223.5,18208.75,18221.5,12,+0.07%,1318,N/A
NQH24,"01/22/2024 21:30",18225,18227,18208.5,18209.5,-15.25,-0.08%,1868,N/A
NQH24,"01/22/2024 21:00",18213.5,18228.25,18209.5,18224.75,11.25,+0.06%,2006,N/A
NQH24,"01/22/2024 20:30",18226.25,18229,18212,18213.5,-13.,-0.07%,1675,N/A
NQH24,"01/22/2024 20:00",18220.75,18231,18212.5,18226.5,5.25,+0.03%,3263,N/A
NQH24,"01/22/2024 19:30",18200.25,18227.75,18200.25,18221.25,18.75,+0.10%,2465,N/A
NQH24,"01/22/2024 19:00",18214.75,18216.25,18201.25,18202.5,-12.25,-0.07%,1241,N/A
NQH24,"01/22/2024 18:30",18210.5,18218.5,18210.25,18214.75,4,+0.02%,1311,N/A
NQH24,"01/22/2024 18:00",18207.5,18216.25,18204.25,18210.75,3,+0.02%,1618,N/A
NQH24,"01/22/2024 17:30",18206.75,18217.25,18206.5,18207.75,0.5,0.00%,1483,N/A
NQH24,"01/22/2024 17:00",18204.25,18208.5,18193.25,18207.25,8.5,+0.05%,1903,N/A
NQH24,"01/22/2024 15:30",18197.75,18204.75,18196.5,18198.75,0.75,0.00%,1589,N/A
NQH24,"01/22/2024 15:00",18204,18205,18187,18198,-6.,-0.03%,8300,N/A
NQH24,"01/22/2024 14:30",18228.5,18231,18197.5,18204,-24.25,-0.13%,36277,N/A
NQH24,"01/22/2024 14:00",18213,18233.25,18197,18228.25,15.5,+0.09%,23216,N/A
NQH24,"01/22/2024 13:30",18206.5,18217.25,18194,18212.75,6.75,+0.04%,21981,N/A
NQH24,"01/22/2024 13:00",18222.75,18230.25,18185.25,18206,-16.5,-0.09%,23339,N/A
NQH24,"01/22/2024 12:30",18182.75,18229.25,18180.5,18222.5,39.75,+0.22%,22818,N/A
NQH24,"01/22/2024 12:00",18226.5,18226.75,18177.25,18182.75,-43.25,-0.24%,26132,N/A
NQH24,"01/22/2024 11:30",18234.25,18242.25,18212.75,18226,-8.5,-0.05%,18996,N/A
NQH24,"01/22/2024 11:00",18254.5,18256.25,18204.75,18234.5,-20.,-0.11%,27531,N/A
NQH24,"01/22/2024 10:30",18237.5,18257,18224,18254.5,17,+0.09%,28411,N/A
NQH24,"01/22/2024 10:00",18194.25,18244,18183.5,18237.5,43.75,+0.24%,37300,N/A
NQH24,"01/22/2024 09:30",18231.25,18233.75,18182,18193.75,-37.5,-0.21%,60289,N/A
NQH24,"01/22/2024 09:00",18283.75,18295,18226.5,18231.25,-52.25,-0.29%,68013,N/A
NQH24,"01/22/2024 08:30",18271.5,18328.25,18235.25,18283.5,12.25,+0.07%,87971,N/A
NQH24,"01/22/2024 08:00",18270.25,18278.5,18256.5,18271.25,1.25,+0.01%,12845,N/A
NQH24,"01/22/2024 07:30",18303,18303,18260.75,18270,-33.25,-0.18%,12100,N/A
NQH24,"01/22/2024 07:00",18313.5,18315.5,18288.5,18303.25,-10.,-0.05%,6766,N/A
NQH24,"01/22/2024 06:30",18315,18325.75,18308,18313.25,-2.5,-0.01%,6576,N/A
NQH24,"01/22/2024 06:00",18278.75,18317.25,18277.25,18315.75,36.75,+0.20%,6390,N/A
NQH24,"01/22/2024 05:30",18288,18299.25,18278.5,18279,-8.75,-0.05%,4040,N/A
NQH24,"01/22/2024 05:00",18279,18290.75,18276.75,18287.75,8.25,+0.05%,2638,N/A
NQH24,"01/22/2024 04:30",18277.25,18283,18270.5,18279.5,1.5,+0.01%,2042,N/A
NQH24,"01/22/2024 04:00",18280.75,18291,18272.5,18278,-3.25,-0.02%,2526,N/A
NQH24,"01/22/2024 03:30",18273,18285.25,18266.25,18281.25,8.5,+0.05%,3138,N/A
NQH24,"01/22/2024 03:00",18283,18288,18269.75,18272.75,-10.,-0.05%,4337,N/A
NQH24,"01/22/2024 02:30",18270,18283.75,18261.75,18282.75,13.25,+0.07%,4221,N/A
NQH24,"01/22/2024 02:00",18280.25,18285.5,18264.5,18269.5,-11.75,-0.06%,5325,N/A
NQH24,"01/22/2024 01:30",18299.75,18302.5,18277.5,18281.25,-18.5,-0.10%,4671,N/A
NQH24,"01/22/2024 01:00",18286.25,18303.5,18276,18299.75,13.25,+0.07%,3927,N/A
NQH24,"01/22/2024 00:30",18281,18291.75,18277,18286.5,6,+0.03%,2075,N/A
NQH24,"01/22/2024 00:00",18278.75,18293,18277.25,18280.5,1.75,+0.01%,2563,N/A
NQH24,"01/21/2024 23:30",18289,18293,18273.25,18278.75,-9.75,-0.05%,2218,N/A
NQH24,"01/21/2024 23:00",18295.5,18297.75,18288.25,18288.5,-7.25,-0.04%,1308,N/A
NQH24,"01/21/2024 22:30",18294.25,18298.25,18289,18295.75,1.25,+0.01%,920,N/A
NQH24,"01/21/2024 22:00",18290.25,18298.5,18290.25,18294.5,4.5,+0.02%,1393,N/A
NQH24,"01/21/2024 21:30",18288.5,18298,18285.5,18290,2,+0.01%,1823,N/A
NQH24,"01/21/2024 21:00",18293.25,18295,18282.75,18288,-5.,-0.03%,1709,N/A
NQH24,"01/21/2024 20:30",18291.25,18297.25,18280.75,18293,2.5,+0.01%,2708,N/A
NQH24,"01/21/2024 20:00",18292,18305.25,18286.75,18290.5,-0.75,0.00%,2869,N/A
NQH24,"01/21/2024 19:30",18302.75,18310,18285.75,18291.25,-12.,-0.07%,4241,N/A
NQH24,"01/21/2024 19:00",18299.5,18312.25,18289,18303.25,3.5,+0.02%,7892,N/A
NQH24,"01/21/2024 18:30",18240.75,18306.25,18239.25,18299.75,59.25,+0.32%,8643,N/A
NQH24,"01/21/2024 18:00",18227.75,18240.75,18223.25,18240.5,13.25,+0.07%,2384,N/A
NQH24,"01/21/2024 17:30",18223,18237.25,18217.75,18227.25,4.25,+0.02%,2962,N/A
NQH24,"01/21/2024 17:00",18209.25,18242.75,18209.25,18223,17,+0.09%,6453,N/A
NQH24,"01/19/2024 15:30",18208.5,18214.5,18205,18206,-2.25,-0.01%,4205,N/A
NQH24,"01/19/2024 15:00",18185.75,18208.75,18179.5,18208.25,22.5,+0.12%,14877,N/A
NQH24,"01/19/2024 14:30",18173.75,18190.75,18167.5,18185.75,12.25,+0.07%,47893,N/A
NQH24,"01/19/2024 14:00",18172.5,18191.25,18159.5,18173.5,1.25,+0.01%,34536,N/A
NQH24,"01/19/2024 13:30",18158.75,18174,18128.75,18172.25,13.75,+0.08%,41266,N/A
NQH24,"01/19/2024 13:00",18138.75,18180.75,18133,18158.5,20,+0.11%,44033,N/A
NQH24,"01/19/2024 12:30",18094.5,18138.75,18093.5,18138.5,44.25,+0.24%,31726,N/A
NQH24,"01/19/2024 12:00",18068.25,18100.75,18049.5,18094.25,26,+0.14%,37634,N/A
NQH24,"01/19/2024 11:30",18031.5,18068.5,18028.5,18068.25,37,+0.21%,42357,N/A
NQH24,"01/19/2024 11:00",18009.5,18038.5,17979.75,18031.25,22,+0.12%,37744,N/A
NQH24,"01/19/2024 10:30",18001,18013,17970.5,18009.25,8.25,+0.05%,37200,N/A
NQH24,"01/19/2024 10:00",17970,18014.25,17956,18001,31.5,+0.18%,43815,N/A
NQH24,"01/19/2024 09:30",17959.25,17984.5,17936,17969.5,10.25,+0.06%,45237,N/A
NQH24,"01/19/2024 09:00",17953.25,17976,17912.25,17959.25,7.5,+0.04%,64570,N/A
NQH24,"01/19/2024 08:30",17934,17956,17909.5,17951.75,18.75,+0.10%,72485,N/A
NQH24,"01/19/2024 08:00",17963.25,17970,17931.75,17933,-30.25,-0.17%,18113,N/A
NQH24,"01/19/2024 07:30",17976.5,17987.25,17960.25,17963.25,-13.25,-0.07%,10113,N/A
NQH24,"01/19/2024 07:00",17981.5,17998.5,17975.25,17976.5,-4.75,-0.03%,9286,N/A
NQH24,"01/19/2024 06:30",17966.25,17984.25,17953.5,17981.25,14.75,+0.08%,7179,N/A
NQH24,"01/19/2024 06:00",17989.5,17992.75,17961.25,17966.5,-24.,-0.13%,6286,N/A
NQH24,"01/19/2024 05:30",17980.25,17997,17978,17990.5,10.25,+0.06%,5581,N/A
NQH24,"01/19/2024 05:00",17978.75,17985.25,17971.75,17980.25,1.75,+0.01%,3563,N/A
NQH24,"01/19/2024 04:30",17963.25,17988,17961.25,17978.5,16,+0.09%,4105,N/A
NQH24,"01/19/2024 04:00",17969.5,17970.25,17956.75,17962.5,-7.,-0.04%,3397,N/A
NQH24,"01/19/2024 03:30",17976.25,17976.5,17944.75,17969.5,-6.75,-0.04%,5832,N/A
NQH24,"01/19/2024 03:00",17953,17980,17945.25,17976.25,23,+0.13%,8507,N/A
NQH24,"01/19/2024 02:30",17920.75,17954.25,17911.5,17953.25,32.25,+0.18%,5758,N/A
NQH24,"01/19/2024 02:00",17927.75,17931.75,17911.5,17921,-7.75,-0.04%,5359,N/A
NQH24,"01/19/2024 01:30",17918.75,17933,17914.5,17928.75,9.5,+0.05%,4660,N/A
NQH24,"01/19/2024 01:00",17907,17934.5,17895.5,17919.25,12.5,+0.07%,5550,N/A
NQH24,"01/19/2024 00:30",17898,17910,17896,17906.75,9.25,+0.05%,2034,N/A
NQH24,"01/19/2024 00:00",17893,17907.25,17892.25,17897.5,4.5,+0.03%,2083,N/A
NQH24,"01/18/2024 23:30",17912.25,17913.75,17891,17893,-19.25,-0.11%,2190,N/A
NQH24,"01/18/2024 23:00",17912.5,17919.25,17908.5,17912.25,-0.25,0.00%,1251,N/A
NQH24,"01/18/2024 22:30",17911.75,17914.75,17907.25,17912.5,1.25,+0.01%,1010,N/A
NQH24,"01/18/2024 22:00",17917,17919.5,17909.25,17911.25,-6.,-0.03%,1385,N/A
NQH24,"01/18/2024 21:30",17910.25,17920.75,17906.25,17917.25,7.25,+0.04%,1554,N/A
NQH24,"01/18/2024 21:00",17912.5,17921.75,17908.25,17910,-3.,-0.02%,2706,N/A
NQH24,"01/18/2024 20:30",17899.25,17915.25,17894.5,17913,13.25,+0.07%,3093,N/A
NQH24,"01/18/2024 20:00",17900,17906.75,17894.75,17899.75,-0.75,0.00%,2664,N/A
NQH24,"01/18/2024 19:30",17880,17902.25,17879.25,17900.5,20.5,+0.11%,2924,N/A
NQH24,"01/18/2024 19:00",17896.25,17901.75,17874.5,17880,-16.,-0.09%,3907,N/A
NQH24,"01/18/2024 18:30",17898,17902.75,17889.75,17896,-1.5,-0.01%,3570,N/A
NQH24,"01/18/2024 18:00",17892.25,17897.75,17877.75,17897.5,5,+0.03%,3920,N/A
NQH24,"01/18/2024 17:30",17864.75,17895.25,17861.25,17892.5,28,+0.16%,3961,N/A
NQH24,"01/18/2024 17:00",17859.25,17867.25,17850.5,17864.5,4,+0.02%,2712,N/A
NQH24,"01/18/2024 15:30",17864.25,17866,17855.25,17860.5,-4.,-0.02%,3111,N/A
NQH24,"01/18/2024 15:00",17852.25,17866.75,17834.75,17864.5,12.25,+0.07%,15098,N/A
